Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
GOOGL240105C00122000,2023-11-30 10:26AM EST,122.0,12.4,13.3,14.55,0.0,-,-,1,39.21%,Call,"January 5, 2024"
GOOGL240105C00124000,2023-12-07 12:39PM EST,124.0,14.8,11.7,13.55,0.0,-,15,14,44.40%,Call,"January 5, 2024"
GOOGL240105C00125000,2023-12-08 9:30AM EST,125.0,10.13,10.5,12.4,-0.92,-8.33%,2,20,40.78%,Call,"January 5, 2024"
GOOGL240105C00126000,2023-12-07 9:52AM EST,126.0,11.55,10.05,10.7,0.0,-,2,30,32.34%,Call,"January 5, 2024"
GOOGL240105C00127000,2023-12-07 9:35AM EST,127.0,10.2,9.6,9.75,0.0,-,11,127,30.62%,Call,"January 5, 2024"
GOOGL240105C00128000,2023-12-08 9:30AM EST,128.0,9.35,8.85,9.9,-1.0,-9.66%,6,200,37.70%,Call,"January 5, 2024"
GOOGL240105C00129000,2023-12-08 9:39AM EST,129.0,7.5,8.0,8.15,-1.9,-20.21%,9,382,29.41%,Call,"January 5, 2024"
GOOGL240105C00130000,2023-12-07 3:36PM EST,130.0,8.45,6.6,7.55,0.0,-,248,371,30.03%,Call,"January 5, 2024"
GOOGL240105C00131000,2023-12-07 2:18PM EST,131.0,6.35,6.35,6.5,-1.65,-20.63%,4,273,27.11%,Call,"January 5, 2024"
GOOGL240105C00132000,2023-12-08 10:52AM EST,132.0,5.65,5.6,5.75,-1.2,-17.52%,33,166,26.26%,Call,"January 5, 2024"
GOOGL240105C00133000,2023-12-08 10:29AM EST,133.0,5.35,5.0,5.1,-1.07,-16.67%,11,615,25.87%,Call,"January 5, 2024"
GOOGL240105C00134000,2023-12-08 10:22AM EST,134.0,4.4,4.35,4.45,-1.0,-18.52%,41,160,25.23%,Call,"January 5, 2024"
GOOGL240105C00135000,2023-12-08 10:55AM EST,135.0,3.8,3.85,3.95,-1.1,-22.45%,155,560,25.33%,Call,"January 5, 2024"
GOOGL240105C00136000,2023-12-08 10:50AM EST,136.0,3.16,3.25,3.35,-1.08,-25.47%,88,352,24.50%,Call,"January 5, 2024"
GOOGL240105C00137000,2023-12-08 10:43AM EST,137.0,2.63,2.79,2.83,-1.12,-29.87%,70,545,23.91%,Call,"January 5, 2024"
GOOGL240105C00138000,2023-12-08 10:47AM EST,138.0,2.22,2.39,2.42,-1.02,-31.48%,24,192,23.77%,Call,"January 5, 2024"
GOOGL240105C00139000,2023-12-08 10:47AM EST,139.0,1.88,2.02,2.06,-0.86,-31.39%,54,218,23.67%,Call,"January 5, 2024"
GOOGL240105C00140000,2023-12-08 10:54AM EST,140.0,1.68,1.7,1.73,-0.71,-29.71%,583,1371,23.51%,Call,"January 5, 2024"
GOOGL240105C00141000,2023-12-08 10:29AM EST,141.0,1.55,1.41,1.45,-0.47,-23.27%,17,162,23.43%,Call,"January 5, 2024"
GOOGL240105C00142000,2023-12-08 10:24AM EST,142.0,1.36,1.17,1.2,-0.38,-21.84%,19,434,23.30%,Call,"January 5, 2024"
GOOGL240105C00143000,2023-12-08 10:43AM EST,143.0,0.91,0.97,1.0,-0.6,-39.74%,25,272,23.33%,Call,"January 5, 2024"
GOOGL240105C00144000,2023-12-08 10:17AM EST,144.0,0.95,0.81,0.83,-0.31,-24.60%,133,137,23.37%,Call,"January 5, 2024"
GOOGL240105C00145000,2023-12-08 10:43AM EST,145.0,0.62,0.51,0.69,-0.42,-40.38%,249,415,23.46%,Call,"January 5, 2024"
GOOGL240105C00146000,2023-12-08 10:35AM EST,146.0,0.5,0.54,0.57,-0.42,-45.65%,173,162,23.54%,Call,"January 5, 2024"
GOOGL240105C00147000,2023-12-08 10:42AM EST,147.0,0.42,0.45,0.48,-0.32,-43.24%,2,393,23.78%,Call,"January 5, 2024"
GOOGL240105C00148000,2023-12-08 9:30AM EST,148.0,0.38,0.38,0.4,-0.33,-46.48%,6,205,23.98%,Call,"January 5, 2024"
GOOGL240105C00149000,2023-12-07 12:09PM EST,149.0,0.55,0.32,0.34,0.0,-,17,19,24.27%,Call,"January 5, 2024"
GOOGL240105C00150000,2023-12-08 10:09AM EST,150.0,0.3,0.26,0.29,-0.14,-31.82%,32,655,24.59%,Call,"January 5, 2024"
GOOGL240105C00152500,2023-12-08 10:30AM EST,152.5,0.2,0.17,0.2,-0.11,-35.48%,2,66,25.49%,Call,"January 5, 2024"
GOOGL240105C00155000,2023-12-08 9:43AM EST,155.0,0.14,0.12,0.14,-0.06,-30.00%,91,291,26.37%,Call,"January 5, 2024"
GOOGL240105C00157500,2023-12-07 2:04PM EST,157.5,0.16,0.09,0.11,0.0,-,1,3,27.74%,Call,"January 5, 2024"
GOOGL240105C00160000,2023-12-07 3:57PM EST,160.0,0.1,0.07,0.09,0.0,-,3,135,29.20%,Call,"January 5, 2024"
GOOGL240105C00170000,2023-12-08 9:32AM EST,170.0,0.03,0.02,0.04,-0.01,-25.00%,3,115,33.99%,Call,"January 5, 2024"
GOOGL240105C00175000,2023-12-07 1:56PM EST,175.0,0.03,0.01,0.03,0.0,-,1,6,36.33%,Call,"January 5, 2024"
GOOGL240105C00180000,2023-11-30 9:38AM EST,180.0,0.01,0.01,0.03,0.0,-,-,1,39.84%,Call,"January 5, 2024"
GOOGL240105P00090000,2023-11-30 3:22PM EST,90.0,0.02,0.0,0.01,0.0,-,-,3,50.78%,Put,"January 5, 2024"
GOOGL240105P00095000,2023-12-07 11:22AM EST,95.0,0.01,0.0,0.02,0.0,-,1,10,47.66%,Put,"January 5, 2024"
GOOGL240105P00100000,2023-12-07 12:11PM EST,100.0,0.02,0.01,0.03,0.0,-,13,32,42.97%,Put,"January 5, 2024"
GOOGL240105P00105000,2023-12-07 12:48PM EST,105.0,0.02,0.02,0.04,0.0,-,6,20,38.09%,Put,"January 5, 2024"
GOOGL240105P00110000,2023-12-07 11:59AM EST,110.0,0.06,0.04,0.06,0.0,-,4,63,33.59%,Put,"January 5, 2024"
GOOGL240105P00115000,2023-12-08 10:14AM EST,115.0,0.1,0.09,0.1,0.0,-,199,562,29.40%,Put,"January 5, 2024"
GOOGL240105P00117000,2023-12-07 11:59AM EST,117.0,0.11,0.12,0.14,0.0,-,4,63,28.32%,Put,"January 5, 2024"
GOOGL240105P00118000,2023-12-07 1:06PM EST,118.0,0.12,0.14,0.16,0.0,-,67,58,27.64%,Put,"January 5, 2024"
GOOGL240105P00119000,2023-12-08 10:37AM EST,119.0,0.18,0.16,0.19,0.02,+12.50%,40,476,27.10%,Put,"January 5, 2024"
GOOGL240105P00120000,2023-12-07 3:25PM EST,120.0,0.23,0.19,0.21,0.04,+21.05%,1,197,26.17%,Put,"January 5, 2024"
GOOGL240105P00121000,2023-12-07 12:11PM EST,121.0,0.25,0.22,0.24,0.07,+38.89%,4,93,25.44%,Put,"January 5, 2024"
GOOGL240105P00122000,2023-12-07 2:19PM EST,122.0,0.23,0.26,0.28,0.0,-,59,2906,24.76%,Put,"January 5, 2024"
GOOGL240105P00123000,2023-12-07 1:06PM EST,123.0,0.26,0.3,0.33,0.0,-,53,92,24.17%,Put,"January 5, 2024"
GOOGL240105P00124000,2023-12-07 3:28PM EST,124.0,0.32,0.36,0.39,0.0,-,82,108,23.58%,Put,"January 5, 2024"
GOOGL240105P00125000,2023-12-08 10:51AM EST,125.0,0.45,0.44,0.46,0.12,+36.36%,31,694,22.95%,Put,"January 5, 2024"
GOOGL240105P00126000,2023-12-08 9:33AM EST,126.0,0.63,0.53,0.56,0.2,+46.51%,2,116,22.56%,Put,"January 5, 2024"
GOOGL240105P00127000,2023-12-08 10:44AM EST,127.0,0.67,0.64,0.66,0.16,+31.37%,15,519,21.95%,Put,"January 5, 2024"
GOOGL240105P00128000,2023-12-08 10:05AM EST,128.0,0.82,0.78,0.8,0.17,+26.15%,20,507,21.55%,Put,"January 5, 2024"
GOOGL240105P00129000,2023-12-08 10:49AM EST,129.0,0.99,0.92,0.95,0.24,+32.00%,18,190,21.00%,Put,"January 5, 2024"
GOOGL240105P00130000,2023-12-08 10:34AM EST,130.0,1.08,1.12,1.15,0.07,+6.93%,59,346,20.63%,Put,"January 5, 2024"
GOOGL240105P00131000,2023-12-08 9:43AM EST,131.0,1.43,1.34,1.38,0.23,+19.17%,8,204,20.24%,Put,"January 5, 2024"
GOOGL240105P00132000,2023-12-08 10:45AM EST,132.0,1.75,1.61,1.64,0.46,+35.66%,75,654,19.78%,Put,"January 5, 2024"
GOOGL240105P00133000,2023-12-08 10:22AM EST,133.0,1.73,1.95,1.99,0.26,+17.69%,5,247,19.64%,Put,"January 5, 2024"
GOOGL240105P00134000,2023-12-08 10:28AM EST,134.0,2.12,2.32,2.36,0.24,+12.77%,11,180,19.31%,Put,"January 5, 2024"
GOOGL240105P00135000,2023-12-08 10:44AM EST,135.0,2.87,2.75,2.8,0.42,+17.14%,131,234,19.09%,Put,"January 5, 2024"
GOOGL240105P00136000,2023-12-08 10:41AM EST,136.0,3.5,3.2,3.25,0.67,+23.67%,18,290,18.58%,Put,"January 5, 2024"
GOOGL240105P00137000,2023-12-08 10:18AM EST,137.0,4.0,3.75,3.8,0.85,+26.98%,9,91,18.36%,Put,"January 5, 2024"
GOOGL240105P00138000,2023-12-08 9:49AM EST,138.0,4.84,4.3,4.4,1.09,+29.07%,38,130,18.10%,Put,"January 5, 2024"
GOOGL240105P00139000,2023-12-08 10:02AM EST,139.0,5.4,4.95,5.05,1.55,+40.26%,23,28,17.80%,Put,"January 5, 2024"
GOOGL240105P00140000,2023-12-08 9:38AM EST,140.0,6.5,5.65,5.75,1.85,+39.78%,1,53,17.46%,Put,"January 5, 2024"
GOOGL240105P00141000,2023-12-08 9:31AM EST,141.0,7.2,6.35,6.75,1.5,+26.32%,1,84,19.34%,Put,"January 5, 2024"
GOOGL240105P00142000,2023-12-07 1:13PM EST,142.0,5.9,6.25,7.3,0.0,-,21,15,16.72%,Put,"January 5, 2024"
GOOGL240105P00143000,2023-12-07 12:17PM EST,143.0,6.0,7.5,8.15,0.0,-,18,18,16.41%,Put,"January 5, 2024"
GOOGL240105P00145000,2023-12-08 10:43AM EST,145.0,10.1,9.7,9.9,2.25,+28.66%,1,3,14.50%,Put,"January 5, 2024"
GOOGL240105P00146000,2023-12-08 9:31AM EST,146.0,10.5,9.15,12.5,1.25,+13.51%,1,1,34.78%,Put,"January 5, 2024"
GOOGL240105P00147000,2023-12-07 12:11PM EST,147.0,12.45,10.05,13.2,2.95,+31.05%,1,1,33.79%,Put,"January 5, 2024"
GOOGL240105P00150000,2023-12-07 9:40AM EST,150.0,12.46,13.0,16.15,0.0,-,10,10,38.09%,Put,"January 5, 2024"
GOOGL240105P00170000,2023-12-06 10:24AM EST,170.0,39.15,33.85,36.15,0.0,-,3,0,64.38%,Put,"January 5, 2024"
GOOGL240112C00080000,2023-12-01 10:13AM EST,80.0,52.25,55.5,56.55,0.0,-,2,0,105.47%,Call,"January 12, 2024"
GOOGL240112C00090000,2023-12-01 10:00AM EST,90.0,41.5,45.2,47.85,0.0,-,2,1,95.51%,Call,"January 12, 2024"
GOOGL240112C00100000,2023-12-07 9:32AM EST,100.0,37.3,35.55,36.45,0.0,-,12,12,66.36%,Call,"January 12, 2024"
GOOGL240112C00105000,2023-12-07 3:52PM EST,105.0,32.55,30.75,31.7,0.0,-,76,80,61.47%,Call,"January 12, 2024"
GOOGL240112C00110000,2023-12-07 3:20PM EST,110.0,28.22,25.1,27.2,0.0,-,5,8,51.56%,Call,"January 12, 2024"
GOOGL240112C00115000,2023-12-05 10:10AM EST,115.0,16.83,20.3,22.55,0.0,-,-,1,58.23%,Call,"January 12, 2024"
GOOGL240112C00120000,2023-12-07 2:08PM EST,120.0,18.5,15.05,17.75,0.0,-,1,1,49.76%,Call,"January 12, 2024"
GOOGL240112C00121000,2023-12-07 2:11PM EST,121.0,17.25,14.9,16.75,0.0,-,10,9,47.68%,Call,"January 12, 2024"
GOOGL240112C00123000,2023-12-05 12:50PM EST,123.0,9.55,13.45,14.7,0.0,-,-,1,43.12%,Call,"January 12, 2024"
GOOGL240112C00124000,2023-12-04 11:19AM EST,124.0,6.82,12.05,13.05,0.0,-,-,1,35.82%,Call,"January 12, 2024"
GOOGL240112C00125000,2023-12-07 3:03PM EST,125.0,13.48,11.75,12.7,0.0,-,1,2,38.90%,Call,"January 12, 2024"
GOOGL240112C00127000,2023-12-01 10:07AM EST,127.0,7.25,10.05,10.2,0.0,-,1,1,30.95%,Call,"January 12, 2024"
GOOGL240112C00128000,2023-12-07 9:48AM EST,128.0,9.75,9.15,9.35,0.0,-,4,5,29.94%,Call,"January 12, 2024"
GOOGL240112C00129000,2023-12-07 3:46PM EST,129.0,8.87,8.25,9.0,-0.72,-7.51%,4,37,32.25%,Call,"January 12, 2024"
GOOGL240112C00130000,2023-12-08 10:25AM EST,130.0,7.37,7.6,7.75,-1.49,-16.82%,17,97,28.28%,Call,"January 12, 2024"
GOOGL240112C00131000,2023-12-07 3:46PM EST,131.0,6.5,6.9,7.35,-1.5,-18.75%,1,195,29.81%,Call,"January 12, 2024"
GOOGL240112C00132000,2023-12-08 9:37AM EST,132.0,5.84,6.2,6.3,-1.38,-19.11%,6,138,27.00%,Call,"January 12, 2024"
GOOGL240112C00133000,2023-12-08 10:10AM EST,133.0,5.85,5.45,5.55,-1.11,-15.95%,3,46,25.97%,Call,"January 12, 2024"
GOOGL240112C00134000,2023-12-08 9:39AM EST,134.0,4.65,4.95,5.05,-1.58,-25.36%,14,138,26.23%,Call,"January 12, 2024"
GOOGL240112C00135000,2023-12-08 10:31AM EST,135.0,4.4,4.3,4.4,-1.15,-20.72%,150,118,25.40%,Call,"January 12, 2024"
GOOGL240112C00136000,2023-12-08 10:54AM EST,136.0,3.9,3.75,3.9,-0.86,-18.07%,129,122,25.24%,Call,"January 12, 2024"
GOOGL240112C00137000,2023-12-08 10:37AM EST,137.0,3.15,3.35,3.45,-1.2,-27.59%,51,199,25.16%,Call,"January 12, 2024"
GOOGL240112C00138000,2023-12-08 10:44AM EST,138.0,2.78,2.9,2.94,-1.07,-27.79%,17,82,24.50%,Call,"January 12, 2024"
GOOGL240112C00139000,2023-12-08 10:05AM EST,139.0,2.48,2.49,2.53,-0.82,-24.85%,17,314,24.20%,Call,"January 12, 2024"
GOOGL240112C00140000,2023-12-08 10:52AM EST,140.0,2.15,2.14,2.19,-0.7,-24.56%,231,310,24.11%,Call,"January 12, 2024"
GOOGL240112C00141000,2023-12-08 10:20AM EST,141.0,2.05,1.82,1.86,-0.5,-19.61%,10,1170,23.87%,Call,"January 12, 2024"
GOOGL240112C00142000,2023-12-08 9:58AM EST,142.0,1.39,1.54,1.59,-0.75,-35.05%,9,102,23.78%,Call,"January 12, 2024"
GOOGL240112C00143000,2023-12-08 10:19AM EST,143.0,1.51,1.31,1.35,-0.36,-19.25%,1,155,23.71%,Call,"January 12, 2024"
GOOGL240112C00144000,2023-12-07 1:30PM EST,144.0,1.1,1.11,1.15,-0.53,-32.52%,28,20,23.72%,Call,"January 12, 2024"
GOOGL240112C00145000,2023-12-08 10:29AM EST,145.0,1.05,0.95,0.99,-0.41,-28.08%,64,202,23.85%,Call,"January 12, 2024"
GOOGL240112C00146000,2023-12-08 9:40AM EST,146.0,0.8,0.79,0.83,-0.37,-31.62%,21,36,23.80%,Call,"January 12, 2024"
GOOGL240112C00147000,2023-12-07 3:12PM EST,147.0,0.67,0.66,0.7,-0.38,-36.19%,2,19,23.85%,Call,"January 12, 2024"
GOOGL240112C00148000,2023-12-07 3:01PM EST,148.0,0.59,0.56,0.59,-0.31,-34.44%,1,14,23.90%,Call,"January 12, 2024"
GOOGL240112C00149000,2023-12-07 12:30PM EST,149.0,0.5,0.47,0.5,-0.45,-47.37%,1,4,24.02%,Call,"January 12, 2024"
GOOGL240112C00150000,2023-12-08 9:51AM EST,150.0,0.42,0.39,0.43,-0.22,-34.38%,1,487,24.24%,Call,"January 12, 2024"
GOOGL240112C00152500,2023-12-07 1:30PM EST,152.5,0.42,0.26,0.3,0.0,-,5,5,24.90%,Call,"January 12, 2024"
GOOGL240112C00155000,2023-12-07 3:58PM EST,155.0,0.31,0.18,0.21,0.0,-,13,12,25.54%,Call,"January 12, 2024"
GOOGL240112C00157500,2023-12-07 3:30PM EST,157.5,0.22,0.13,0.15,0.0,-,18,18,26.22%,Call,"January 12, 2024"
GOOGL240112C00160000,2023-12-07 1:02PM EST,160.0,0.11,0.09,0.12,-0.06,-35.29%,1,1,27.39%,Call,"January 12, 2024"
GOOGL240112C00165000,2023-12-08 9:42AM EST,165.0,0.07,0.06,0.08,-0.03,-30.00%,1,4,29.59%,Call,"January 12, 2024"
GOOGL240112P00090000,2023-12-04 1:49PM EST,90.0,0.03,0.0,0.02,0.0,-,-,1,48.44%,Put,"January 12, 2024"
GOOGL240112P00105000,2023-12-07 9:44AM EST,105.0,0.05,0.04,0.07,0.0,-,4,5,36.82%,Put,"January 12, 2024"
GOOGL240112P00110000,2023-12-08 9:34AM EST,110.0,0.11,0.08,0.1,0.01,+10.00%,2,31,32.52%,Put,"January 12, 2024"
GOOGL240112P00115000,2023-12-07 3:59PM EST,115.0,0.16,0.15,0.17,0.0,-,87,99,28.96%,Put,"January 12, 2024"
GOOGL240112P00118000,2023-12-06 1:51PM EST,118.0,0.54,0.22,0.25,0.0,-,9,32,27.10%,Put,"January 12, 2024"
GOOGL240112P00119000,2023-12-07 10:55AM EST,119.0,0.22,0.26,0.28,0.0,-,40,95,26.37%,Put,"January 12, 2024"
GOOGL240112P00120000,2023-12-07 1:44PM EST,120.0,0.36,0.29,0.32,0.09,+33.33%,10,50,25.76%,Put,"January 12, 2024"
GOOGL240112P00121000,2023-12-08 9:32AM EST,121.0,0.4,0.34,0.37,0.06,+17.65%,1,130,25.22%,Put,"January 12, 2024"
GOOGL240112P00122000,2023-12-07 3:14PM EST,122.0,0.36,0.39,0.42,0.0,-,29,80,24.56%,Put,"January 12, 2024"
GOOGL240112P00123000,2023-12-08 9:32AM EST,123.0,0.55,0.46,0.49,0.13,+30.95%,6,55,24.05%,Put,"January 12, 2024"
GOOGL240112P00124000,2023-12-08 10:37AM EST,124.0,0.6,0.54,0.58,0.21,+53.85%,36,29,23.66%,Put,"January 12, 2024"
GOOGL240112P00125000,2023-12-08 10:37AM EST,125.0,0.69,0.62,0.67,0.15,+27.78%,44,185,23.10%,Put,"January 12, 2024"
GOOGL240112P00126000,2023-12-08 10:10AM EST,126.0,0.74,0.75,0.79,0.13,+21.31%,1,51,22.68%,Put,"January 12, 2024"
GOOGL240112P00127000,2023-12-08 9:42AM EST,127.0,0.84,0.88,0.92,0.1,+13.51%,4,727,22.19%,Put,"January 12, 2024"
GOOGL240112P00128000,2023-12-08 10:51AM EST,128.0,1.08,1.03,1.07,0.2,+22.73%,9,60,21.69%,Put,"January 12, 2024"
GOOGL240112P00129000,2023-12-08 10:47AM EST,129.0,1.3,1.23,1.27,0.25,+23.81%,17,39,21.40%,Put,"January 12, 2024"
GOOGL240112P00130000,2023-12-08 10:34AM EST,130.0,1.41,1.45,1.49,0.12,+9.30%,8,100,21.02%,Put,"January 12, 2024"
GOOGL240112P00131000,2023-12-07 3:21PM EST,131.0,1.86,1.69,1.74,0.44,+30.99%,1,34,20.64%,Put,"January 12, 2024"
GOOGL240112P00132000,2023-12-08 10:50AM EST,132.0,2.12,1.99,2.03,0.34,+19.10%,40,447,20.28%,Put,"January 12, 2024"
GOOGL240112P00133000,2023-12-08 9:32AM EST,133.0,2.15,2.33,2.38,0.12,+5.91%,8,37,20.04%,Put,"January 12, 2024"
GOOGL240112P00134000,2023-12-08 9:59AM EST,134.0,2.75,2.67,2.72,0.49,+21.68%,11,18,19.50%,Put,"January 12, 2024"
GOOGL240112P00135000,2023-12-08 9:31AM EST,135.0,3.39,3.1,3.2,0.65,+23.72%,3,389,19.50%,Put,"January 12, 2024"
GOOGL240112P00136000,2023-12-08 10:24AM EST,136.0,3.25,3.6,3.65,0.1,+3.17%,12,125,19.04%,Put,"January 12, 2024"
GOOGL240112P00137000,2023-12-08 9:49AM EST,137.0,4.25,4.1,4.55,0.75,+21.43%,10,120,21.00%,Put,"January 12, 2024"
GOOGL240112P00138000,2023-12-08 9:47AM EST,138.0,5.2,4.65,4.75,1.3,+33.33%,1,43,18.45%,Put,"January 12, 2024"
GOOGL240112P00140000,2023-12-08 10:31AM EST,140.0,5.9,6.0,6.1,0.85,+16.83%,1,1,18.19%,Put,"January 12, 2024"
GOOGL240112P00141000,2023-12-07 12:12PM EST,141.0,5.15,6.65,6.8,0.0,-,53,26,17.74%,Put,"January 12, 2024"
GOOGL240112P00144000,2023-12-07 9:50AM EST,144.0,8.1,8.7,9.15,0.0,-,8,4,16.02%,Put,"January 12, 2024"
GOOGL240112P00170000,2023-12-04 10:02AM EST,170.0,41.1,33.3,34.8,0.0,-,3,0,23.44%,Put,"January 12, 2024"
GOOGL240119C00035000,2023-12-07 11:19AM EST,35.0,101.14,99.35,102.3,0.0,-,8,4,215.23%,Call,"January 19, 2024"
GOOGL240119C00045000,2023-12-05 2:27PM EST,45.0,85.96,89.6,92.35,0.0,-,2,2301,184.28%,Call,"January 19, 2024"
GOOGL240119C00050000,2023-11-21 12:17PM EST,50.0,86.7,84.65,87.4,0.0,-,1,1958,169.97%,Call,"January 19, 2024"
GOOGL240119C00052000,2023-10-24 9:25AM EST,52.0,87.5,85.45,88.05,0.0,-,1,1312,232.23%,Call,"January 19, 2024"
GOOGL240119C00053000,2023-08-25 10:15AM EST,53.0,76.4,77.0,80.45,0.0,-,46,316,0.00%,Call,"January 19, 2024"
GOOGL240119C00054000,2023-10-23 1:40PM EST,54.0,84.9,83.55,85.3,0.0,-,5,497,218.02%,Call,"January 19, 2024"
GOOGL240119C00055000,2023-11-29 3:47PM EST,55.0,80.5,79.55,81.2,0.0,-,2,291,120.90%,Call,"January 19, 2024"
GOOGL240119C00056000,2023-08-25 2:50PM EST,56.0,75.01,74.0,77.55,0.0,-,80,151,0.00%,Call,"January 19, 2024"
GOOGL240119C00057000,2023-11-16 10:24AM EST,57.0,80.5,78.25,80.55,0.0,-,4,105,161.52%,Call,"January 19, 2024"
GOOGL240119C00058000,2023-11-20 12:12PM EST,58.0,78.64,77.35,79.15,0.0,-,1,20,154.20%,Call,"January 19, 2024"
GOOGL240119C00059000,2023-09-05 10:54AM EST,59.0,77.77,75.7,78.0,0.0,-,4,162,137.79%,Call,"January 19, 2024"
GOOGL240119C00060000,2023-11-22 11:18AM EST,60.0,79.08,75.25,76.7,0.0,-,13,358,139.89%,Call,"January 19, 2024"
GOOGL240119C00061000,2023-11-28 9:36AM EST,61.0,74.75,73.85,76.5,-0.75,-0.99%,1,279,143.80%,Call,"January 19, 2024"
GOOGL240119C00062000,2023-10-19 9:20AM EST,62.0,78.14,72.1,74.9,0.0,-,4,158,114.45%,Call,"January 19, 2024"
GOOGL240119C00063000,2023-10-31 12:31PM EST,63.0,61.2,68.25,70.8,0.0,-,1,360,0.00%,Call,"January 19, 2024"
GOOGL240119C00064000,2023-11-20 3:56PM EST,64.0,72.81,70.25,72.7,0.0,-,6,1253,108.79%,Call,"January 19, 2024"
GOOGL240119C00065000,2023-11-22 9:32AM EST,65.0,73.78,69.35,71.8,0.0,-,3,631,112.11%,Call,"January 19, 2024"
GOOGL240119C00066000,2023-11-22 2:32PM EST,66.0,73.14,69.35,70.9,0.0,-,2,1173,129.79%,Call,"January 19, 2024"
GOOGL240119C00067000,2023-09-14 2:04PM EST,67.0,72.65,69.2,73.55,0.0,-,10,218,172.95%,Call,"January 19, 2024"
GOOGL240119C00068000,2023-08-04 9:08AM EST,68.0,63.14,66.5,71.4,0.0,-,20,364,144.56%,Call,"January 19, 2024"
GOOGL240119C00069000,2023-10-12 12:03PM EST,69.0,71.9,62.65,65.85,0.0,-,6,350,0.00%,Call,"January 19, 2024"
GOOGL240119C00070000,2023-12-07 3:23PM EST,70.0,67.65,65.5,66.75,0.0,-,7,649,120.51%,Call,"January 19, 2024"
GOOGL240119C00071000,2023-11-10 10:24AM EST,71.0,60.26,64.25,65.65,0.0,-,60,315,113.28%,Call,"January 19, 2024"
GOOGL240119C00072000,2023-11-14 12:56PM EST,72.0,63.45,63.05,64.35,0.0,-,2,533,102.98%,Call,"January 19, 2024"
GOOGL240119C00073000,2023-10-25 2:17PM EST,73.0,53.7,62.15,66.3,0.0,-,1,0,136.96%,Call,"January 19, 2024"
GOOGL240119C00074000,2023-11-21 10:59AM EST,74.0,63.23,61.7,62.55,0.0,-,1,649,111.67%,Call,"January 19, 2024"
GOOGL240119C00075000,2023-11-22 2:09PM EST,75.0,64.43,60.05,62.3,0.0,-,22,667,110.79%,Call,"January 19, 2024"
GOOGL240119C00076000,2023-11-27 9:30AM EST,76.0,60.6,59.15,60.45,0.0,-,20,411,98.49%,Call,"January 19, 2024"
GOOGL240119C00077000,2023-11-22 9:30AM EST,77.0,61.25,58.0,59.15,0.0,-,10,314,88.72%,Call,"January 19, 2024"
GOOGL240119C00078000,2023-10-25 2:05PM EST,78.0,48.6,58.55,60.7,0.0,-,4,0,131.18%,Call,"January 19, 2024"
GOOGL240119C00079000,2023-07-26 2:31PM EST,79.0,52.01,50.5,54.85,0.0,-,1,512,0.00%,Call,"January 19, 2024"
GOOGL240119C00080000,2023-12-07 3:45PM EST,80.0,57.42,55.7,56.5,0.0,-,15,2506,98.73%,Call,"January 19, 2024"
GOOGL240119C00081000,2023-09-28 10:26AM EST,81.0,52.0,40.4,43.75,0.0,-,1,421,0.00%,Call,"January 19, 2024"
GOOGL240119C00082000,2023-10-11 9:21AM EST,82.0,60.0,47.05,50.7,0.0,-,20,960,0.00%,Call,"January 19, 2024"
GOOGL240119C00083000,2023-10-25 10:32AM EST,83.0,45.24,53.4,54.4,0.0,-,1,0,108.11%,Call,"January 19, 2024"
GOOGL240119C00084000,2023-11-29 9:30AM EST,84.0,54.24,51.0,52.7,0.0,-,2,407,84.96%,Call,"January 19, 2024"
GOOGL240119C00085000,2023-12-07 2:40PM EST,85.0,52.53,49.4,51.85,0.0,-,5,1686,76.66%,Call,"January 19, 2024"
GOOGL240119C00086000,2023-11-17 3:12PM EST,86.0,49.5,48.75,50.95,0.0,-,1,291,81.40%,Call,"January 19, 2024"
GOOGL240119C00087000,2023-11-08 2:11PM EST,87.0,45.65,48.0,50.25,0.0,-,3,607,85.86%,Call,"January 19, 2024"
GOOGL240119C00088000,2023-10-24 12:30PM EST,88.0,51.6,51.2,51.75,0.0,-,1,910,130.01%,Call,"January 19, 2024"
GOOGL240119C00089000,2023-10-24 12:48PM EST,89.0,50.9,49.9,51.95,0.0,-,7,643,132.28%,Call,"January 19, 2024"
GOOGL240119C00090000,2023-12-07 3:07PM EST,90.0,46.3,45.45,46.85,-1.7,-3.54%,1,4436,80.88%,Call,"January 19, 2024"
GOOGL240119C00091000,2023-12-07 9:30AM EST,91.0,45.0,43.55,45.4,0.0,-,5,867,62.01%,Call,"January 19, 2024"
GOOGL240119C00092000,2023-12-04 9:43AM EST,92.0,37.2,43.0,44.75,0.0,-,1,1777,71.68%,Call,"January 19, 2024"
GOOGL240119C00093000,2023-11-27 9:30AM EST,93.0,44.96,42.1,44.45,0.0,-,1,451,77.78%,Call,"January 19, 2024"
GOOGL240119C00094000,2023-11-17 2:11PM EST,94.0,41.7,41.15,42.7,0.0,-,2,1130,69.39%,Call,"January 19, 2024"
GOOGL240119C00095000,2023-12-08 9:30AM EST,95.0,39.75,40.75,42.05,-3.37,-7.82%,2,4051,76.29%,Call,"January 19, 2024"
