Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
TSLA240105P00070000,2023-12-07 12:18PM EST,70.0,0.01,0.0,0.02,0.0,-,15,15,139.06%,Put,"January 5, 2024"
TSLA240105P00090000,2023-12-04 9:30AM EST,90.0,0.06,0.01,0.02,0.0,-,1,2,115.63%,Put,"January 5, 2024"
TSLA240105P00100000,2023-12-05 10:46AM EST,100.0,0.04,0.01,0.03,0.0,-,-,7,106.25%,Put,"January 5, 2024"
TSLA240105P00105000,2023-12-06 3:26PM EST,105.0,0.02,0.01,0.03,0.0,-,-,151,100.78%,Put,"January 5, 2024"
TSLA240105P00110000,2023-12-05 3:05PM EST,110.0,0.03,0.02,0.04,0.0,-,-,51,99.22%,Put,"January 5, 2024"
TSLA240105P00115000,2023-12-07 1:36PM EST,115.0,0.04,0.02,0.04,0.0,-,1,1,94.14%,Put,"January 5, 2024"
TSLA240105P00120000,2023-12-01 3:34PM EST,120.0,0.07,0.03,0.05,0.0,-,4,23,91.80%,Put,"January 5, 2024"
TSLA240105P00125000,2023-12-07 12:20PM EST,125.0,0.05,0.03,0.05,0.0,-,252,257,86.72%,Put,"January 5, 2024"
TSLA240105P00130000,2023-12-06 12:05PM EST,130.0,0.07,0.04,0.06,0.0,-,5,56,83.98%,Put,"January 5, 2024"
TSLA240105P00135000,2023-12-05 11:19AM EST,135.0,0.06,0.05,0.07,-0.04,-40.00%,1,314,80.66%,Put,"January 5, 2024"
TSLA240105P00140000,2023-12-07 3:16PM EST,140.0,0.09,0.06,0.08,0.0,-,1,222,77.34%,Put,"January 5, 2024"
TSLA240105P00145000,2023-12-06 12:55PM EST,145.0,0.11,0.07,0.09,0.0,-,1,10,74.02%,Put,"January 5, 2024"
TSLA240105P00150000,2023-12-07 3:41PM EST,150.0,0.12,0.09,0.11,0.0,-,16,76,71.48%,Put,"January 5, 2024"
TSLA240105P00155000,2023-12-08 10:22AM EST,155.0,0.1,0.1,0.12,-0.03,-23.08%,1,53,67.87%,Put,"January 5, 2024"
TSLA240105P00160000,2023-12-08 9:50AM EST,160.0,0.15,0.12,0.14,0.0,-,31,644,64.84%,Put,"January 5, 2024"
TSLA240105P00165000,2023-12-08 10:30AM EST,165.0,0.16,0.15,0.17,-0.03,-15.79%,5,399,62.31%,Put,"January 5, 2024"
TSLA240105P00170000,2023-12-08 10:11AM EST,170.0,0.21,0.19,0.21,-0.02,-8.70%,17,516,59.96%,Put,"January 5, 2024"
TSLA240105P00175000,2023-12-08 10:17AM EST,175.0,0.26,0.23,0.26,-0.03,-10.34%,3,128,57.37%,Put,"January 5, 2024"
TSLA240105P00180000,2023-12-08 10:11AM EST,180.0,0.31,0.3,0.32,-0.07,-18.42%,12,1553,55.13%,Put,"January 5, 2024"
TSLA240105P00185000,2023-12-08 10:53AM EST,185.0,0.4,0.39,0.41,-0.07,-14.89%,18,254,53.08%,Put,"January 5, 2024"
TSLA240105P00190000,2023-12-08 10:44AM EST,190.0,0.57,0.52,0.54,-0.08,-12.31%,127,540,51.27%,Put,"January 5, 2024"
TSLA240105P00195000,2023-12-08 10:53AM EST,195.0,0.7,0.71,0.73,-0.13,-15.66%,465,954,49.95%,Put,"January 5, 2024"
TSLA240105P00200000,2023-12-08 10:46AM EST,200.0,1.0,0.96,0.98,-0.14,-12.28%,81,1717,48.46%,Put,"January 5, 2024"
TSLA240105P00205000,2023-12-08 10:53AM EST,205.0,1.3,1.3,1.33,-0.23,-15.03%,75,1113,47.17%,Put,"January 5, 2024"
TSLA240105P00210000,2023-12-08 10:49AM EST,210.0,1.82,1.76,1.8,-0.33,-15.35%,102,1840,46.00%,Put,"January 5, 2024"
TSLA240105P00215000,2023-12-08 10:34AM EST,215.0,2.53,2.4,2.44,-0.26,-9.32%,78,810,45.01%,Put,"January 5, 2024"
TSLA240105P00220000,2023-12-08 10:52AM EST,220.0,3.33,3.3,3.35,-0.47,-12.37%,123,1556,44.51%,Put,"January 5, 2024"
TSLA240105P00225000,2023-12-08 10:44AM EST,225.0,4.48,4.3,4.4,-0.52,-10.40%,62,944,43.53%,Put,"January 5, 2024"
TSLA240105P00230000,2023-12-08 10:54AM EST,230.0,5.75,5.75,5.85,-0.7,-10.85%,213,848,43.19%,Put,"January 5, 2024"
TSLA240105P00235000,2023-12-08 10:44AM EST,235.0,7.89,7.4,7.5,-0.36,-4.36%,261,3050,42.41%,Put,"January 5, 2024"
TSLA240105P00240000,2023-12-08 10:51AM EST,240.0,9.6,9.45,9.55,-0.8,-7.69%,344,2577,41.95%,Put,"January 5, 2024"
TSLA240105P00245000,2023-12-08 10:46AM EST,245.0,12.2,11.8,11.95,-0.7,-5.43%,234,1009,41.52%,Put,"January 5, 2024"
TSLA240105P00250000,2023-12-08 10:42AM EST,250.0,15.34,14.6,14.75,-0.41,-2.60%,33,687,41.29%,Put,"January 5, 2024"
TSLA240105P00255000,2023-12-08 10:35AM EST,255.0,18.2,17.65,17.8,-1.3,-6.67%,77,208,40.74%,Put,"January 5, 2024"
TSLA240105P00260000,2023-12-07 12:13PM EST,260.0,23.0,20.95,21.45,0.0,-,42,80,41.33%,Put,"January 5, 2024"
TSLA240105P00265000,2023-12-08 10:46AM EST,265.0,25.3,25.0,25.55,-1.6,-5.95%,2,35,42.81%,Put,"January 5, 2024"
TSLA240105P00270000,2023-12-07 10:11AM EST,270.0,33.8,28.7,29.25,0.0,-,3,12,41.43%,Put,"January 5, 2024"
TSLA240105P00275000,2023-12-01 12:14PM EST,275.0,38.12,32.9,33.4,0.0,-,50,431,41.07%,Put,"January 5, 2024"
TSLA240105P00280000,2023-12-06 12:59PM EST,280.0,37.6,37.15,38.1,0.0,-,14,359,43.10%,Put,"January 5, 2024"
TSLA240105P00285000,2023-12-08 10:22AM EST,285.0,42.2,41.35,42.75,-2.8,-6.22%,2,1,44.32%,Put,"January 5, 2024"
TSLA240105P00290000,2023-12-07 9:45AM EST,290.0,52.65,46.2,47.8,0.0,-,1,10,48.15%,Put,"January 5, 2024"
TSLA240105P00295000,2023-12-08 10:47AM EST,295.0,52.32,50.75,52.15,-0.68,-1.28%,1,8,45.81%,Put,"January 5, 2024"
TSLA240105P00300000,2023-12-08 10:47AM EST,300.0,57.1,55.6,57.05,-2.15,-3.63%,1,34,47.78%,Put,"January 5, 2024"
TSLA240105P00305000,2023-12-06 3:53PM EST,305.0,64.45,60.6,61.95,0.0,-,2,11,49.49%,Put,"January 5, 2024"
TSLA240105P00310000,2023-12-05 9:50AM EST,310.0,71.73,65.5,66.85,0.0,-,1,11,50.98%,Put,"January 5, 2024"
TSLA240105P00320000,2023-11-28 1:59PM EST,320.0,74.7,75.4,76.75,0.0,-,-,0,54.74%,Put,"January 5, 2024"
TSLA240105P00335000,2023-12-06 10:36AM EST,335.0,92.58,90.35,91.75,0.0,-,2,0,61.94%,Put,"January 5, 2024"
TSLA240105P00340000,2023-12-04 9:31AM EST,340.0,104.1,95.55,96.9,0.0,-,1,0,51.37%,Put,"January 5, 2024"
TSLA240105P00345000,2023-12-01 9:33AM EST,345.0,112.61,99.8,101.9,0.0,-,4,0,68.87%,Put,"January 5, 2024"
TSLA240105P00350000,2023-12-04 10:39AM EST,350.0,115.56,104.75,108.7,0.0,-,-,0,68.21%,Put,"January 5, 2024"
TSLA240112C00100000,2023-12-07 3:53PM EST,100.0,142.94,143.1,145.25,0.0,-,82,33,125.39%,Call,"January 12, 2024"
TSLA240112C00115000,2023-12-07 3:27PM EST,115.0,126.8,128.6,130.8,0.0,-,2,2,127.44%,Call,"January 12, 2024"
TSLA240112C00120000,2023-12-08 10:42AM EST,120.0,123.63,123.35,125.5,0.56,+0.46%,3,40,112.50%,Call,"January 12, 2024"
TSLA240112C00145000,2023-12-06 12:41PM EST,145.0,101.9,98.9,101.05,0.0,-,-,0,97.46%,Call,"January 12, 2024"
TSLA240112C00160000,2023-12-06 2:10PM EST,160.0,83.55,83.7,85.95,0.0,-,-,1,79.08%,Call,"January 12, 2024"
TSLA240112C00180000,2023-12-08 9:31AM EST,180.0,61.0,64.4,66.3,-2.75,-4.31%,2,6,66.58%,Call,"January 12, 2024"
TSLA240112C00185000,2023-12-04 2:28PM EST,185.0,54.32,59.35,61.25,0.0,-,-,31,61.21%,Call,"January 12, 2024"
TSLA240112C00190000,2023-12-07 2:51PM EST,190.0,53.0,54.6,56.65,0.0,-,2,34,59.58%,Call,"January 12, 2024"
TSLA240112C00195000,2023-12-05 10:19AM EST,195.0,50.0,50.0,51.9,0.0,-,18,12,57.42%,Call,"January 12, 2024"
TSLA240112C00200000,2023-12-07 3:27PM EST,200.0,43.98,45.35,47.25,0.0,-,4,8,55.03%,Call,"January 12, 2024"
TSLA240112C00205000,2023-12-07 12:41PM EST,205.0,39.5,40.9,42.7,0.0,-,78,76,53.19%,Call,"January 12, 2024"
TSLA240112C00210000,2023-12-08 9:30AM EST,210.0,35.8,36.8,38.35,-0.84,-2.29%,1,209,52.30%,Call,"January 12, 2024"
TSLA240112C00215000,2023-12-08 10:51AM EST,215.0,33.2,33.2,34.05,0.71,+2.19%,2,67,51.96%,Call,"January 12, 2024"
TSLA240112C00220000,2023-12-08 9:48AM EST,220.0,28.58,28.95,29.7,0.19,+0.67%,4,49,50.85%,Call,"January 12, 2024"
TSLA240112C00225000,2023-12-08 9:51AM EST,225.0,24.4,25.2,25.75,0.03,+0.12%,4,39,48.90%,Call,"January 12, 2024"
TSLA240112C00230000,2023-12-08 10:33AM EST,230.0,22.85,21.9,22.9,3.18,+16.17%,7,212,50.29%,Call,"January 12, 2024"
TSLA240112C00235000,2023-12-08 10:38AM EST,235.0,18.43,18.8,19.0,0.67,+3.77%,20,434,47.00%,Call,"January 12, 2024"
TSLA240112C00240000,2023-12-08 10:52AM EST,240.0,16.1,16.1,16.25,0.6,+3.87%,369,540,46.88%,Call,"January 12, 2024"
TSLA240112C00245000,2023-12-08 10:51AM EST,245.0,13.41,13.55,13.95,0.61,+4.77%,137,382,47.31%,Call,"January 12, 2024"
TSLA240112C00250000,2023-12-08 10:55AM EST,250.0,11.25,11.2,11.35,0.39,+3.59%,167,449,45.87%,Call,"January 12, 2024"
TSLA240112C00255000,2023-12-08 10:48AM EST,255.0,9.18,9.1,9.2,0.53,+6.13%,608,684,44.98%,Call,"January 12, 2024"
TSLA240112C00260000,2023-12-08 10:52AM EST,260.0,7.6,7.55,7.65,0.29,+3.97%,119,891,45.25%,Call,"January 12, 2024"
TSLA240112C00265000,2023-12-08 10:45AM EST,265.0,5.8,6.15,6.25,-0.22,-3.65%,316,979,45.23%,Call,"January 12, 2024"
TSLA240112C00270000,2023-12-08 10:37AM EST,270.0,4.85,4.95,5.1,-0.01,-0.21%,73,632,45.34%,Call,"January 12, 2024"
TSLA240112C00275000,2023-12-08 10:26AM EST,275.0,4.3,4.05,4.15,0.35,+8.86%,29,449,45.52%,Call,"January 12, 2024"
TSLA240112C00280000,2023-12-08 10:45AM EST,280.0,3.1,3.25,3.35,-0.08,-2.52%,35,565,45.65%,Call,"January 12, 2024"
TSLA240112C00285000,2023-12-08 10:45AM EST,285.0,2.49,2.65,2.71,-0.11,-4.23%,22,379,45.90%,Call,"January 12, 2024"
TSLA240112C00290000,2023-12-08 10:28AM EST,290.0,2.3,2.16,2.23,0.2,+9.52%,21,162,46.41%,Call,"January 12, 2024"
TSLA240112C00295000,2023-12-08 10:35AM EST,295.0,1.68,1.75,1.8,0.09,+5.66%,27,98,46.68%,Call,"January 12, 2024"
TSLA240112C00300000,2023-12-08 10:33AM EST,300.0,1.41,1.44,1.49,0.02,+1.44%,23,240,47.27%,Call,"January 12, 2024"
TSLA240112C00305000,2023-12-08 10:08AM EST,305.0,1.22,1.17,1.22,0.06,+5.17%,9,107,47.71%,Call,"January 12, 2024"
TSLA240112C00310000,2023-12-08 10:16AM EST,310.0,1.04,0.98,1.02,0.04,+4.00%,34,334,48.36%,Call,"January 12, 2024"
TSLA240112C00315000,2023-12-08 10:53AM EST,315.0,0.84,0.81,0.85,-0.01,-1.18%,4,56,48.95%,Call,"January 12, 2024"
TSLA240112C00320000,2023-12-08 10:37AM EST,320.0,0.69,0.69,0.73,0.03,+4.55%,3,42,49.78%,Call,"January 12, 2024"
TSLA240112C00325000,2023-12-07 3:17PM EST,325.0,0.59,0.58,0.61,0.02,+3.51%,10,41,50.10%,Call,"January 12, 2024"
TSLA240112C00330000,2023-12-08 10:22AM EST,330.0,0.51,0.49,0.52,-0.01,-1.92%,4,16,50.78%,Call,"January 12, 2024"
TSLA240112C00335000,2023-12-07 9:50AM EST,335.0,0.39,0.43,0.46,0.0,-,1,12,51.71%,Call,"January 12, 2024"
TSLA240112C00340000,2023-12-08 10:34AM EST,340.0,0.38,0.37,0.4,0.01,+2.70%,5,46,52.44%,Call,"January 12, 2024"
TSLA240112C00345000,2023-12-07 3:33PM EST,345.0,0.31,0.32,0.35,0.0,-,201,202,53.22%,Call,"January 12, 2024"
TSLA240112C00350000,2023-12-08 9:30AM EST,350.0,0.28,0.28,0.31,0.0,-,2,519,54.00%,Call,"January 12, 2024"
TSLA240112C00355000,2023-12-06 9:39AM EST,355.0,0.32,0.24,0.27,0.0,-,2,5,54.64%,Call,"January 12, 2024"
TSLA240112C00360000,2023-12-07 3:51PM EST,360.0,0.22,0.21,0.24,0.0,-,5,318,55.37%,Call,"January 12, 2024"
TSLA240112C00365000,2023-12-07 3:29PM EST,365.0,0.2,0.19,0.22,0.0,-,1,8,56.35%,Call,"January 12, 2024"
TSLA240112C00370000,2023-12-08 10:23AM EST,370.0,0.19,0.16,0.19,0.02,+11.76%,2,305,56.74%,Call,"January 12, 2024"
TSLA240112C00375000,2023-12-08 9:30AM EST,375.0,0.15,0.14,0.17,-0.05,-25.00%,3,5,57.42%,Call,"January 12, 2024"
TSLA240112C00380000,2023-12-08 10:36AM EST,380.0,0.14,0.12,0.15,-0.03,-17.65%,20,1,58.01%,Call,"January 12, 2024"
TSLA240112C00385000,2023-12-07 2:02PM EST,385.0,0.13,0.11,0.14,0.0,-,3,29,58.89%,Call,"January 12, 2024"
TSLA240112C00390000,2023-12-07 9:30AM EST,390.0,0.13,0.1,0.13,0.0,-,5,6,59.77%,Call,"January 12, 2024"
TSLA240112C00395000,2023-12-08 9:38AM EST,395.0,0.11,0.09,0.11,-0.01,-8.33%,2,32,60.16%,Call,"January 12, 2024"
TSLA240112C00400000,2023-12-07 1:11PM EST,400.0,0.1,0.08,0.09,0.0,-,10,18,60.45%,Call,"January 12, 2024"
TSLA240112C00405000,2023-12-07 9:30AM EST,405.0,0.05,0.07,0.09,0.0,-,1,1,61.33%,Call,"January 12, 2024"
TSLA240112C00435000,2023-12-07 2:22PM EST,435.0,0.06,0.03,0.06,0.0,-,1,1,65.04%,Call,"January 12, 2024"
TSLA240112C00440000,2023-12-08 10:28AM EST,440.0,0.05,0.03,0.05,0.0,-,30,50,65.43%,Call,"January 12, 2024"
TSLA240112P00030000,2023-12-07 1:45PM EST,30.0,0.02,0.0,0.02,0.0,-,5,5,209.38%,Put,"January 12, 2024"
TSLA240112P00080000,2023-12-08 9:30AM EST,80.0,0.01,0.01,0.03,-0.02,-66.67%,2,3,118.75%,Put,"January 12, 2024"
TSLA240112P00090000,2023-12-07 10:16AM EST,90.0,0.04,0.01,0.04,0.0,-,1,21,108.59%,Put,"January 12, 2024"
TSLA240112P00100000,2023-12-04 2:55PM EST,100.0,0.05,0.02,0.05,0.0,-,-,8,100.78%,Put,"January 12, 2024"
TSLA240112P00105000,2023-12-04 2:55PM EST,105.0,0.06,0.02,0.05,0.0,-,-,7,95.31%,Put,"January 12, 2024"
TSLA240112P00110000,2023-12-04 2:54PM EST,110.0,0.07,0.03,0.06,0.0,-,9,14,92.97%,Put,"January 12, 2024"
TSLA240112P00115000,2023-12-07 11:32AM EST,115.0,0.05,0.04,0.07,0.0,-,240,241,89.84%,Put,"January 12, 2024"
TSLA240112P00120000,2023-12-05 2:24PM EST,120.0,0.07,0.05,0.08,0.0,-,1,2,86.52%,Put,"January 12, 2024"
TSLA240112P00125000,2023-12-01 10:43AM EST,125.0,0.12,0.06,0.09,0.0,-,4,4,83.20%,Put,"January 12, 2024"
TSLA240112P00130000,2023-12-06 3:26PM EST,130.0,0.09,0.07,0.1,0.0,-,3,69,79.69%,Put,"January 12, 2024"
TSLA240112P00135000,2023-12-08 9:30AM EST,135.0,0.12,0.08,0.11,0.02,+20.00%,15,136,76.27%,Put,"January 12, 2024"
TSLA240112P00140000,2023-12-07 3:57PM EST,140.0,0.12,0.09,0.12,0.0,-,100,109,72.85%,Put,"January 12, 2024"
TSLA240112P00145000,2023-12-07 11:58AM EST,145.0,0.14,0.1,0.14,0.0,-,20,21,69.73%,Put,"January 12, 2024"
TSLA240112P00150000,2023-12-07 3:55PM EST,150.0,0.15,0.12,0.15,0.0,-,31,35,66.60%,Put,"January 12, 2024"
TSLA240112P00155000,2023-12-08 10:20AM EST,155.0,0.16,0.14,0.18,-0.02,-11.11%,1,104,63.87%,Put,"January 12, 2024"
TSLA240112P00160000,2023-12-08 10:28AM EST,160.0,0.2,0.17,0.21,-0.02,-9.09%,9,34,61.33%,Put,"January 12, 2024"
TSLA240112P00165000,2023-12-08 10:07AM EST,165.0,0.25,0.22,0.25,-0.03,-10.71%,3,72,59.08%,Put,"January 12, 2024"
TSLA240112P00170000,2023-12-08 10:45AM EST,170.0,0.3,0.28,0.31,-0.05,-14.29%,3,615,57.03%,Put,"January 12, 2024"
TSLA240112P00175000,2023-12-08 9:43AM EST,175.0,0.41,0.36,0.38,-0.03,-6.82%,1,37,54.98%,Put,"January 12, 2024"
TSLA240112P00180000,2023-12-08 10:30AM EST,180.0,0.47,0.46,0.49,-0.12,-20.34%,70,297,53.20%,Put,"January 12, 2024"
TSLA240112P00185000,2023-12-08 10:25AM EST,185.0,0.61,0.61,0.64,-0.17,-21.79%,41,171,51.71%,Put,"January 12, 2024"
TSLA240112P00190000,2023-12-08 10:25AM EST,190.0,0.8,0.81,0.85,-0.25,-23.81%,3,379,50.39%,Put,"January 12, 2024"
TSLA240112P00195000,2023-12-08 10:55AM EST,195.0,1.09,1.07,1.11,-0.28,-20.44%,12,162,49.24%,Put,"January 12, 2024"
TSLA240112P00200000,2023-12-08 10:52AM EST,200.0,1.47,1.42,1.47,-0.2,-11.98%,24,249,48.10%,Put,"January 12, 2024"
TSLA240112P00205000,2023-12-08 10:52AM EST,205.0,1.92,1.88,1.95,-0.28,-12.73%,37,338,47.12%,Put,"January 12, 2024"
TSLA240112P00210000,2023-12-08 10:38AM EST,210.0,2.65,2.5,2.56,-0.28,-9.56%,61,1389,46.16%,Put,"January 12, 2024"
TSLA240112P00215000,2023-12-08 10:34AM EST,215.0,3.35,3.25,3.4,-0.54,-13.88%,38,412,45.59%,Put,"January 12, 2024"
TSLA240112P00220000,2023-12-08 10:52AM EST,220.0,4.3,4.2,4.35,-0.45,-9.47%,86,393,44.62%,Put,"January 12, 2024"
TSLA240112P00225000,2023-12-08 10:36AM EST,225.0,5.7,5.45,5.55,-0.37,-6.10%,48,443,43.84%,Put,"January 12, 2024"
TSLA240112P00230000,2023-12-08 10:41AM EST,230.0,7.25,6.95,7.05,-0.4,-5.23%,97,290,43.26%,Put,"January 12, 2024"
TSLA240112P00235000,2023-12-08 10:33AM EST,235.0,8.95,8.7,8.8,-0.57,-5.99%,51,207,42.60%,Put,"January 12, 2024"
TSLA240112P00240000,2023-12-08 10:42AM EST,240.0,10.85,10.8,10.95,-0.9,-7.66%,38,286,42.32%,Put,"January 12, 2024"
TSLA240112P00245000,2023-12-08 10:43AM EST,245.0,13.75,13.2,13.35,-0.82,-5.63%,49,101,41.85%,Put,"January 12, 2024"
TSLA240112P00250000,2023-12-07 1:48PM EST,250.0,18.02,15.9,16.05,0.0,-,46,152,41.36%,Put,"January 12, 2024"
TSLA240112P00255000,2023-12-08 10:07AM EST,255.0,19.05,18.9,19.1,-3.78,-16.56%,17,28,41.02%,Put,"January 12, 2024"
TSLA240112P00260000,2023-12-07 11:05AM EST,260.0,22.9,22.2,22.4,0.0,-,2,16,40.56%,Put,"January 12, 2024"
TSLA240112P00265000,2023-12-07 12:14PM EST,265.0,27.05,25.5,26.3,-0.56,-2.03%,1,8,41.36%,Put,"January 12, 2024"
TSLA240112P00270000,2023-12-07 9:42AM EST,270.0,34.6,29.75,30.45,0.0,-,10,21,42.40%,Put,"January 12, 2024"
TSLA240112P00275000,2023-12-06 12:27PM EST,275.0,33.25,33.6,34.3,0.0,-,-,1,41.34%,Put,"January 12, 2024"
TSLA240112P00280000,2023-12-07 11:49AM EST,280.0,39.1,38.15,38.8,0.0,-,95,77,42.54%,Put,"January 12, 2024"
TSLA240112P00285000,2023-12-07 12:14PM EST,285.0,44.3,42.45,43.6,0.0,-,27,429,44.91%,Put,"January 12, 2024"
TSLA240112P00290000,2023-12-01 3:56PM EST,290.0,52.65,46.85,48.4,0.0,-,1,1,47.02%,Put,"January 12, 2024"
TSLA240112P00295000,2023-12-07 10:57AM EST,295.0,53.0,51.35,52.8,0.0,-,5,5,46.19%,Put,"January 12, 2024"
TSLA240112P00300000,2023-12-01 3:56PM EST,300.0,62.1,55.5,57.5,0.0,-,1,1,46.80%,Put,"January 12, 2024"
TSLA240112P00395000,2023-12-06 2:29PM EST,395.0,154.47,149.7,153.6,0.0,-,-,2,75.76%,Put,"January 12, 2024"
TSLA240112P00400000,2023-12-07 2:38PM EST,400.0,158.85,154.7,158.6,0.0,-,42,0,77.34%,Put,"January 12, 2024"
TSLA240112P00435000,2023-12-04 10:34AM EST,435.0,200.2,189.7,193.35,0.0,-,-,0,84.81%,Put,"January 12, 2024"
TSLA240119C00001670,2023-12-08 9:30AM EST,1.67,243.2,241.75,242.7,3.97,+1.66%,8,965,836.72%,Call,"January 19, 2024"
TSLA240119C00003330,2023-10-10 12:49PM EST,3.33,261.1,206.05,207.25,0.0,-,2,83,0.00%,Call,"January 19, 2024"
TSLA240119C00005000,2023-12-06 9:33AM EST,5.0,239.44,238.65,239.4,0.0,-,2,310,466.41%,Call,"January 19, 2024"
TSLA240119C00006670,2023-09-11 10:24AM EST,6.67,261.86,255.75,257.5,0.0,-,8,70,0.00%,Call,"January 19, 2024"
TSLA240119C00008330,2023-12-08 9:30AM EST,8.33,233.9,235.3,236.05,8.64,+3.84%,7,4127,387.50%,Call,"January 19, 2024"
TSLA240119C00010000,2023-12-07 11:31AM EST,10.0,232.25,233.65,234.45,0.0,-,1,245,382.03%,Call,"January 19, 2024"
TSLA240119C00011670,2023-10-19 10:31AM EST,11.67,208.44,221.4,224.25,0.0,-,5,248,0.00%,Call,"January 19, 2024"
TSLA240119C00013330,2023-08-16 1:48PM EST,13.33,215.81,260.05,262.8,0.0,-,2,805,0.00%,Call,"January 19, 2024"
TSLA240119C00015000,2023-12-06 11:54AM EST,15.0,229.9,228.8,229.45,0.0,-,8,286,348.44%,Call,"January 19, 2024"
TSLA240119C00016670,2023-10-24 1:03PM EST,16.67,201.3,217.2,218.1,0.0,-,23,476,0.00%,Call,"January 19, 2024"
TSLA240119C00018330,2023-10-24 1:03PM EST,18.33,199.67,215.55,216.45,0.0,-,23,393,0.00%,Call,"January 19, 2024"
TSLA240119C00020000,2023-12-07 2:56PM EST,20.0,221.0,223.7,224.3,0.0,-,5,306,278.13%,Call,"January 19, 2024"
TSLA240119C00021670,2023-12-06 2:02PM EST,21.67,220.54,221.85,222.85,0.0,-,3,117,275.00%,Call,"January 19, 2024"
TSLA240119C00023330,2023-10-23 12:29PM EST,23.33,190.78,210.6,211.5,0.0,-,5,369,0.00%,Call,"January 19, 2024"
TSLA240119C00025000,2023-11-28 12:58PM EST,25.0,218.5,218.7,219.15,0.0,-,10,293,203.13%,Call,"January 19, 2024"
TSLA240119C00026670,2023-11-14 3:04PM EST,26.67,210.22,217.1,217.65,0.0,-,5,810,257.03%,Call,"January 19, 2024"
TSLA240119C00028330,2023-10-23 12:18PM EST,28.33,186.48,205.65,206.55,0.0,-,5,635,0.00%,Call,"January 19, 2024"
TSLA240119C00030000,2023-11-22 9:30AM EST,30.0,212.0,213.9,214.5,0.0,-,8,511,267.97%,Call,"January 19, 2024"
TSLA240119C00031670,2023-10-23 12:15PM EST,31.67,184.03,202.35,203.2,0.0,-,5,1320,0.00%,Call,"January 19, 2024"
TSLA240119C00033330,2023-12-05 10:56AM EST,33.33,213.5,210.4,211.05,0.0,-,12,3806,232.42%,Call,"January 19, 2024"
TSLA240119C00035000,2022-06-22 12:01PM EST,35.0,687.35,777.0,796.5,0.0,-,2,66,0.00%,Call,"January 19, 2024"
TSLA240119C00040000,2022-08-08 9:58AM EST,40.0,871.35,0.0,0.0,0.0,-,5,225,0.00%,Call,"January 19, 2024"
TSLA240119C00045000,2022-08-02 9:15AM EST,45.0,852.51,0.0,0.0,0.0,-,7,85,0.00%,Call,"January 19, 2024"
TSLA240119C00050000,2023-12-04 1:31PM EST,50.0,186.84,193.95,194.65,0.0,-,1,2444,210.94%,Call,"January 19, 2024"
TSLA240119C00055000,2023-12-01 9:32AM EST,55.0,180.4,189.0,189.75,0.0,-,1,95,203.61%,Call,"January 19, 2024"
TSLA240119C00060000,2023-12-05 10:31AM EST,60.0,183.55,184.0,184.8,0.0,-,10,248,193.55%,Call,"January 19, 2024"
TSLA240119C00065000,2023-11-24 10:09AM EST,65.0,172.0,179.15,179.8,0.0,-,3,261,186.91%,Call,"January 19, 2024"
TSLA240119C00066670,2023-12-06 3:56PM EST,66.67,173.1,177.1,177.95,0.0,-,1,4640,166.11%,Call,"January 19, 2024"
TSLA240119C00070000,2023-12-07 12:50PM EST,70.0,173.7,174.1,174.9,3.09,+1.81%,1,164,178.03%,Call,"January 19, 2024"
TSLA240119C00075000,2023-11-15 10:10AM EST,75.0,168.75,169.05,169.9,1.59,+0.95%,1,148,167.48%,Call,"January 19, 2024"
TSLA240119C00080000,2023-12-07 2:51PM EST,80.0,161.24,164.15,164.9,0.0,-,20,393,160.99%,Call,"January 19, 2024"
TSLA240119C00083330,2023-11-14 2:25PM EST,83.33,153.03,160.9,161.65,0.0,-,45,922,158.55%,Call,"January 19, 2024"
TSLA240119C00085000,2023-11-29 9:40AM EST,85.0,166.75,159.05,159.75,0.0,-,2,570,147.46%,Call,"January 19, 2024"
TSLA240119C00090000,2023-12-07 12:50PM EST,90.0,150.62,154.2,154.85,0.0,-,10,3529,145.02%,Call,"January 19, 2024"
TSLA240119C00095000,2023-12-07 10:25AM EST,95.0,145.71,149.1,149.85,0.0,-,1,2950,135.89%,Call,"January 19, 2024"
TSLA240119C00100000,2023-12-08 10:22AM EST,100.0,144.35,144.25,145.1,2.82,+1.99%,10,19825,135.64%,Call,"January 19, 2024"
TSLA240119C00105000,2023-12-07 2:52PM EST,105.0,140.1,139.3,139.95,3.43,+2.51%,10,1231,127.39%,Call,"January 19, 2024"
TSLA240119C00110000,2023-12-08 10:31AM EST,110.0,135.26,134.4,135.25,8.17,+6.43%,18,4481,126.32%,Call,"January 19, 2024"
TSLA240119C00115000,2023-12-07 3:43PM EST,115.0,128.02,129.5,130.2,0.0,-,1,4697,120.56%,Call,"January 19, 2024"
TSLA240119C00116670,2023-11-30 11:11AM EST,116.67,125.58,127.8,128.5,0.0,-,25,1880,117.77%,Call,"January 19, 2024"
TSLA240119C00120000,2023-12-07 3:50PM EST,120.0,122.9,124.45,125.35,0.0,-,25,5915,115.53%,Call,"January 19, 2024"
TSLA240119C00123330,2023-12-07 11:40AM EST,123.33,120.78,121.35,121.9,0.0,-,1,2046,112.70%,Call,"January 19, 2024"
